study_id,effect_id,target_population,population_type,population_matching_method,profile_fields_available,weights_used,num_profiles,f_model_id,f_prompt_protocol_id,f_inference_config_hash,f_r_f,external_f_population_panel_version,external_f_population_panel_sha256,synthetic_prediction_status,requires_synthetic_regeneration,outcome_name,outcome_type,outcome_range,human_ate_native,synthetic_ate_native,human_effect_pp,synthetic_effect_pp,included_primary_calibration,included_secondary_sensitivity,exclusion_reason
Iles1294,Iles1294:Frustrated:hyp3,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Frustrated [hyp3],attitude,4.0,-0.052089642640821054,-0.1566666666666654,-1.3022410660205264,-3.916666666666635,True,False,
Iles1294,Iles1294:collaborative:hyp1,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,collaborative [hyp1],attitude,6.0,-0.3027993669418656,-0.3494444444444449,-5.046656115697767,-5.8240740740740815,True,False,
Iles1294,Iles1294:collaborative:hyp2,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,collaborative [hyp2],attitude,6.0,-0.10415315732592223,-0.12666666666666426,-1.7358859554320372,-2.1111111111110636,True,False,
Iles1294,Iles1294:collaborative:hyp3,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,collaborative [hyp3],attitude,6.0,-0.15136281041792277,-0.029999999999995808,-2.5227135069653794,-0.49999999999992273,True,False,
Kennedy1017,Kennedy1017:Family_approval:hyp1,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Family_approval [hyp1],attitude,10.0,0.11214316314211104,0.09833333333332916,1.1214316314211104,0.9833333333332916,True,False,
Kennedy1017,Kennedy1017:Family_approval:hyp2,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Family_approval [hyp2],attitude,10.0,0.5027949595735617,1.3541666666666634,5.027949595735615,13.541666666666641,True,False,
Kennedy1017,Kennedy1017:Family_friends:hyp1,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Family_friends [hyp1],attitude,10.0,0.027249515759809384,-0.00166666666666071,0.27249515759809606,-0.01666666666660932,True,False,
Kennedy1017,Kennedy1017:Family_friends:hyp2,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Family_friends [hyp2],attitude,10.0,0.5909494900894474,0.4300000000000006,5.909494900894474,4.300000000000004,True,False,
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Family_knowledge [hyp1],attitude,10.0,0.6742132970543002,1.205,6.742132970543002,12.050000000000004,True,False,
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Family_knowledge [hyp2],attitude,10.0,0.6178358411195601,0.5741666666666658,6.178358411195594,5.7416666666666565,True,False,
KlarS44,KlarS44:efficacy:hyp1,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,efficacy [hyp1],attitude,6.0,-0.12487217361664049,-0.056666666666670196,-2.081202893610673,-0.9444444444445033,True,False,
KlarS44,KlarS44:efficacy:hyp2,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,efficacy [hyp2],attitude,6.0,-0.14257112750264067,0.08499999999999996,-2.3761854583773445,1.416666666666666,True,False,
KlarS44,KlarS44:importance:hyp1,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,importance [hyp1],attitude,4.0,-0.023125335210509412,-0.0016666666666598218,-0.5781333802627353,-0.041666666666495544,True,False,
KlarS44,KlarS44:importance:hyp2,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,importance [hyp2],attitude,4.0,-0.0656459861957499,0.06333333333333968,-1.6411496548937476,1.583333333333492,True,False,
KlarS44,KlarS44:support_candidate:hyp1,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,support_candidate [hyp1],attitude,4.0,-0.13492593058878022,-0.023333333333329875,-3.3731482647195055,-0.5833333333332469,True,False,
KlarS44,KlarS44:support_candidate:hyp2,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,support_candidate [hyp2],attitude,4.0,-0.020648761771890012,0.07166666666666988,-0.5162190442972503,1.791666666666747,True,False,
McGinty730,McGinty730:social_stigma:hyp1,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,social_stigma [hyp1],attitude,4.0,-0.030756302521000034,0.54666666666667,-0.7689075630250009,13.66666666666675,True,False,
McGinty730,McGinty730:social_stigma:hyp2,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,social_stigma [hyp2],attitude,4.0,0.15894017663723226,0.1841666666666697,3.9735044159308064,4.6041666666667425,True,False,
McGinty730,McGinty730:social_stigma:hyp3,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,social_stigma [hyp3],attitude,4.0,0.2667958874094065,-0.7908333333333348,6.669897185235163,-19.77083333333337,True,False,
McGinty730,McGinty730:social_stigma:hyp4,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,social_stigma [hyp4],attitude,4.0,0.3618214227839962,-1.1116666666666655,9.045535569599906,-27.791666666666636,True,False,
McGinty730,McGinty730:treatment_support:hyp1,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,treatment_support [hyp1],attitude,4.0,-0.1376707163804003,0.23333333333332984,-3.4417679095100073,5.833333333333246,True,False,
McGinty730,McGinty730:treatment_support:hyp2,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,treatment_support [hyp2],attitude,4.0,-0.19517574656148007,0.25749999999999496,-4.879393664037002,6.437499999999874,True,False,
McGinty730,McGinty730:treatment_support:hyp3,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,treatment_support [hyp3],attitude,4.0,-0.19289253160221387,0.38499999999999535,-4.822313290055346,9.624999999999883,True,False,
McGinty730,McGinty730:treatment_support:hyp4,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,treatment_support [hyp4],attitude,4.0,-0.2265718152814924,0.3941666666666652,-5.664295382037309,9.85416666666663,True,False,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp1,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,willingness_to_pay_mentalhealthservices [hyp1],binary_behavior,1.0,-0.03627728711881972,0.04499999999999993,-3.6277287118819723,4.499999999999993,True,False,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp2,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,willingness_to_pay_mentalhealthservices [hyp2],binary_behavior,1.0,-0.08567630442007568,0.05083333333333506,-8.567630442007568,5.083333333333506,True,False,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,willingness_to_pay_mentalhealthservices [hyp3],binary_behavior,1.0,-0.12182001005530663,0.0591666666666697,-12.182001005530662,5.91666666666697,True,False,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,willingness_to_pay_mentalhealthservices [hyp4],binary_behavior,1.0,-0.12160897280723026,0.0583333333333349,-12.160897280723027,5.83333333333349,True,False,
Melin1066,Melin1066:Capable:hyp1,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Capable [hyp1],attitude,6.0,0.6100566100566098,0.30833333333333,10.167610167610164,5.138888888888838,True,False,
Melin1066,Melin1066:Capable:hyp2,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Capable [hyp2],attitude,6.0,0.38989898989898997,0.21999999999999975,6.498316498316504,3.6666666666666625,True,False,
Melin1066,Melin1066:Capable:hyp3,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Capable [hyp3],attitude,6.0,0.2456234096692107,0.19833333333334124,4.093723494486845,3.3055555555556837,True,False,
Melin1066,Melin1066:masculine:hyp1,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,masculine [hyp1],attitude,6.0,0.8377256238800799,0.8250000000000002,13.962093731334663,13.750000000000004,True,False,
Melin1066,Melin1066:masculine:hyp2,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,masculine [hyp2],attitude,6.0,0.8336301332901601,1.09166666666667,13.893835554836004,18.194444444444496,True,False,
Melin1066,Melin1066:masculine:hyp3,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,masculine [hyp3],attitude,6.0,0.9353806422636399,1.2399999999999998,15.589677371060667,20.66666666666666,True,False,
Melin1066,Melin1066:salary:hyp1,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,salary,,,,,,,False,False,no_llm_match
Melin1066,Melin1066:salary:hyp2,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,salary,,,,,,,False,False,no_llm_match
Melin1066,Melin1066:salary:hyp3,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,salary,,,,,,,False,False,no_llm_match
Merolla843,Merolla843:foreign_policy:hyp1,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,foreign_policy [hyp1],attitude,6.0,0.31503716409377036,0.24166666666666003,5.250619401562845,4.027777777777669,True,False,
Merolla843,Merolla843:foreign_policy:hyp2,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,foreign_policy [hyp2],attitude,6.0,0.21509896654404992,0.15166666666666018,3.5849827757341632,2.5277777777776675,True,False,
Merolla843,Merolla843:foreign_policy:hyp3,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,foreign_policy [hyp3],attitude,6.0,0.09993819754972044,0.08999999999999986,1.6656366258286814,1.5000000000000013,True,False,
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,hillary_clinton_leadership [hyp1],attitude,6.0,-0.06452788917244012,0.13166666666665972,-1.0754648195406669,2.1944444444443323,True,False,
