study_id,effect_id,outcome,model_ate,human_ate,treatment_family,outcome_family,target_population,synthetic_target_population,population_type,is_general_us_adult,is_specialized_population,study_weights_available,profile_variables_available,population_matching_method,profile_fields_available,weights_used,num_profiles,f_model_id,f_prompt_protocol_id,f_inference_config_hash,f_r_f,external_f_population_panel_version,external_f_population_panel_sha256,synthetic_prediction_status,requires_synthetic_regeneration,treatment_type,randomized_between_subjects,materials_available,outcome_type,outcome_min,outcome_max,outcome_range,finite_range,main_effect_compatible,human_ate_native,synthetic_ate_native,included_primary_calibration,included_secondary_sensitivity,exclusion_reason
HankinsonS22,HankinsonS22:Clinic_support:hyp1,Clinic_support,3.9583333333332527,-10.619247699079503,,attitude,HankinsonS22 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),HankinsonS22 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.42476990796318015,0.1583333333333301,True,False,
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp1,Willingness_to_spend_on_optional_expense [hyp1],5.599999999999994,-1.2287409360579982,,attitude,Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,11.0,10.0,True,True,-0.12287409360579993,0.5599999999999996,True,False,
Howard823,Howard823:Willingness_to_spend_on_optional_expense:hyp2,Willingness_to_spend_on_optional_expense [hyp2],4.633333333333289,1.2555419079371022,,attitude,Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,11.0,10.0,True,True,0.12555419079370989,0.4633333333333294,True,False,
Howard823,Howard823:financial_slack:hyp1,financial_slack [hyp1],-1.5277777777776613,-1.7592100798181631,,attitude,Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.10555260478908979,-0.09166666666665968,True,False,
Howard823,Howard823:financial_slack:hyp2,financial_slack [hyp2],-2.1666666666666554,0.1863215310104971,,attitude,Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.011179291860629714,-0.12999999999999945,True,False,
Howard823,Howard823:predictedexpense_nextweek:hyp1,predictedexpense_nextweek,,,,,Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,,,,,False,True,,,False,False,no_llm_match
Howard823,Howard823:predictedexpense_nextweek:hyp2,predictedexpense_nextweek,,,,,Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Howard823 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,,,,,False,True,,,False,False,no_llm_match
Iles1294,Iles1294:Confusing:hyp1,Confusing [hyp1],7.504629629629611,0.7439034237726072,,attitude,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.044634205426356655,0.4502777777777762,True,False,
Iles1294,Iles1294:Confusing:hyp2,Confusing [hyp2],1.0000000000000009,-2.8215223097112716,,attitude,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.16929133858267642,0.05999999999999961,True,False,
Iles1294,Iles1294:Confusing:hyp3,Confusing [hyp3],-1.8888888888888289,-2.2476277003836307,,attitude,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.13485766202301797,-0.11333333333332973,True,False,
Iles1294,Iles1294:Frustrated:hyp1,Frustrated [hyp1],22.180555555555625,1.5927810077519589,,attitude,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,0.06371124031007835,0.887222222222225,True,False,
Iles1294,Iles1294:Frustrated:hyp2,Frustrated [hyp2],8.375,3.1496062992126097,,attitude,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,0.12598425196850438,0.33499999999999996,True,False,
Iles1294,Iles1294:Frustrated:hyp3,Frustrated [hyp3],-3.916666666666635,-1.3022410660205264,,attitude,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.052089642640821054,-0.1566666666666654,True,False,
Iles1294,Iles1294:collaborative:hyp1,collaborative [hyp1],-5.8240740740740815,-5.046656115697767,,attitude,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.3027993669418656,-0.3494444444444449,True,False,
Iles1294,Iles1294:collaborative:hyp2,collaborative [hyp2],-2.1111111111110636,-1.7358859554320372,,attitude,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.10415315732592223,-0.12666666666666426,True,False,
Iles1294,Iles1294:collaborative:hyp3,collaborative [hyp3],-0.49999999999992273,-2.5227135069653794,,attitude,Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Iles1294 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.15136281041792277,-0.029999999999995808,True,False,
Kennedy1017,Kennedy1017:Family_approval:hyp1,Family_approval [hyp1],0.9833333333332916,1.1214316314211104,,attitude,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,11.0,10.0,True,True,0.11214316314211104,0.09833333333332916,True,False,
Kennedy1017,Kennedy1017:Family_approval:hyp2,Family_approval [hyp2],13.541666666666641,5.027949595735615,,attitude,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,11.0,10.0,True,True,0.5027949595735617,1.3541666666666634,True,False,
Kennedy1017,Kennedy1017:Family_friends:hyp1,Family_friends [hyp1],-0.01666666666660932,0.27249515759809606,,attitude,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,11.0,10.0,True,True,0.027249515759809384,-0.00166666666666071,True,False,
Kennedy1017,Kennedy1017:Family_friends:hyp2,Family_friends [hyp2],4.300000000000004,5.909494900894474,,attitude,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,11.0,10.0,True,True,0.5909494900894474,0.4300000000000006,True,False,
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,Family_knowledge [hyp1],12.050000000000004,6.742132970543002,,attitude,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,11.0,10.0,True,True,0.6742132970543002,1.205,True,False,
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,Family_knowledge [hyp2],5.7416666666666565,6.178358411195594,,attitude,Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Kennedy1017 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,11.0,10.0,True,True,0.6178358411195601,0.5741666666666658,True,False,
KlarS44,KlarS44:efficacy:hyp1,efficacy [hyp1],-0.9444444444445033,-2.081202893610673,,attitude,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.12487217361664049,-0.056666666666670196,True,False,
KlarS44,KlarS44:efficacy:hyp2,efficacy [hyp2],1.416666666666666,-2.3761854583773445,,attitude,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.14257112750264067,0.08499999999999996,True,False,
KlarS44,KlarS44:importance:hyp1,importance [hyp1],-0.041666666666495544,-0.5781333802627353,,attitude,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.023125335210509412,-0.0016666666666598218,True,False,
KlarS44,KlarS44:importance:hyp2,importance [hyp2],1.583333333333492,-1.6411496548937476,,attitude,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.0656459861957499,0.06333333333333968,True,False,
KlarS44,KlarS44:support_candidate:hyp1,support_candidate [hyp1],-0.5833333333332469,-3.3731482647195055,,attitude,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.13492593058878022,-0.023333333333329875,True,False,
KlarS44,KlarS44:support_candidate:hyp2,support_candidate [hyp2],1.791666666666747,-0.5162190442972503,,attitude,KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),KlarS44 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.020648761771890012,0.07166666666666988,True,False,
McGinty730,McGinty730:social_stigma:hyp1,social_stigma [hyp1],13.66666666666675,-0.7689075630250009,,attitude,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.030756302521000034,0.54666666666667,True,False,
