study_id,effect_id,human_control,human_treatment,synthetic_control,synthetic_treatment,human_formula,synthetic_formula,human_ate_native_archive,synthetic_ate_native_archive,human_ate_native_recomputed,synthetic_ate_native_recomputed,raw_outcome_direction,reverse_coding_applied_human,reverse_coding_applied_synthetic,double_reversal_detected,outcome_range,merge_key_match,orientation_match,status
MunschS68,MunschS68:Morgan_Committed:hyp1,5.616714697406341,6.397222222222222,6.040666666666668,6.559166666666666,human_treatment - human_control,synthetic_treatment - synthetic_control,0.7805075248158841,0.5184999999999986,0.7805075248158815,0.5184999999999977,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
SchaadS62,SchaadS62:still_identify:hyp1,5.071360608943861,4.907459867799809,4.933749999999998,4.927083333333332,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.1639007411440518,-0.0066666666666659,-0.16390074114405184,-0.0066666666666659324,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
SchaadS62,SchaadS62:still_identify:hyp2,5.194001874414242,4.779482262703739,5.211666666666665,4.649166666666665,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.4145196117105039,-0.5625,-0.414519611710503,-0.5625,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
SchaadS62,SchaadS62:still_identify:hyp3,5.266544117647056,4.693737769080235,5.032499999999998,4.828333333333332,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.5728063485668207,-0.2041666666666657,-0.5728063485668216,-0.20416666666666572,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
Schnabel903,Schnabel903:Feminine:hyp1,3.4630350194552526,3.57536231884058,4.0347222222222205,4.258333333333329,human_treatment - human_control,synthetic_treatment - synthetic_control,0.1123272993853272,0.2236111111111087,0.11232729938532726,0.22361111111110876,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
Schnabel903,Schnabel903:Masculine:hyp1,3.3504854368932047,3.3766233766233733,3.323888888888891,3.5658333333333347,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0261379397301686,0.2419444444444427,0.026137939730168647,0.24194444444444363,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
ShannonS2,ShannonS2:tax credit effective:hyp1,3.7199017199017197,3.56603773584906,4.05333333333333,3.89333333333333,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.1538639840526596,-0.1600000000000001,-0.15386398405265966,-0.16000000000000014,higher_native_value_is_higher_construct,False,False,False,4.0,True,True,PASS
ShannonS2,ShannonS2:tax credit effective:hyp2,3.56603773584906,3.23741007194245,3.89333333333333,3.76666666666667,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.3286276639066101,-0.1266666666666598,-0.32862766390661013,-0.12666666666665982,higher_native_value_is_higher_construct,False,False,False,4.0,True,True,PASS
ShannonS2,ShannonS2:tax credit effective:hyp3,3.4030915576694443,3.444308445532438,3.83,3.909166666666665,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0412168878629937,0.0791666666666648,0.04121688786299371,0.07916666666666483,higher_native_value_is_higher_construct,False,False,False,4.0,True,True,PASS
Silverman1035,Silverman1035:Americans_Killed:hyp1,1.29615384615385,1.1379310344827571,1.89833333333333,1.0041666666666675,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.1582228116710931,-0.8941666666666626,-0.15822281167109287,-0.8941666666666626,higher_native_value_is_higher_construct,False,False,False,2.0,True,True,PASS
Silverman1035,Silverman1035:Americans_Killed:hyp2,1.09160305343511,1.1528976572133163,1.015,1.0005555555555565,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0612946037782062,-0.0144444444444433,0.06129460377820628,-0.014444444444443372,higher_native_value_is_higher_construct,False,False,False,2.0,True,True,PASS
Silverman1035,Silverman1035:Americans_Killed:hyp3,1.09160305343511,1.14440433212996,1.015,1.00166666666667,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0528012786948499,-0.0133333333333298,0.05280127869484996,-0.013333333333329866,higher_native_value_is_higher_construct,False,False,False,2.0,True,True,PASS
Silverman1035,Silverman1035:Americans_Killed:hyp4,1.09160305343511,1.16666666666667,1.015,1.0,human_treatment - human_control,synthetic_treatment - synthetic_control,0.07506361323156,-0.0149999999999999,0.07506361323156008,-0.014999999999999902,higher_native_value_is_higher_construct,False,False,False,2.0,True,True,PASS
Silverman1035,Silverman1035:Terrorism_likely:hyp1,2.068,2.1291866028708135,3.41833333333333,2.7445833333333325,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0611866028708134,-0.6737499999999974,0.061186602870813456,-0.6737499999999974,higher_native_value_is_higher_construct,False,False,False,3.0,True,True,PASS
Silverman1035,Silverman1035:Terrorism_likely:hyp2,2.1699604743083,2.116161616161616,2.885,2.6977777777777767,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.0537988581466835,-0.187222222222223,-0.05379885814668395,-0.18722222222222307,higher_native_value_is_higher_construct,False,False,False,3.0,True,True,PASS
Silverman1035,Silverman1035:Terrorism_likely:hyp3,2.1699604743083,2.14814814814815,2.885,2.7183333333333297,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.0218123261601497,-0.16666666666667,-0.02181232616014972,-0.16666666666667007,higher_native_value_is_higher_construct,False,False,False,3.0,True,True,PASS
Silverman1035,Silverman1035:Terrorism_likely:hyp4,2.1699604743083,2.0281124497992,2.885,2.685,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.1418480245091,-0.1999999999999997,-0.14184802450910006,-0.19999999999999973,higher_native_value_is_higher_construct,False,False,False,3.0,True,True,PASS
Silverman1035,Silverman1035:Terrorism_worry:hyp1,2.8203125,2.960563380281693,2.665,2.134166666666667,human_treatment - human_control,synthetic_treatment - synthetic_control,0.1402508802816928,-0.5308333333333324,0.14025088028169286,-0.5308333333333328,higher_native_value_is_higher_construct,False,False,False,3.0,True,True,PASS
Silverman1035,Silverman1035:Terrorism_worry:hyp2,2.91891891891892,2.973945409429284,2.17166666666667,2.1216666666666666,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0550264905103636,-0.0500000000000033,0.05502649051036368,-0.050000000000003375,higher_native_value_is_higher_construct,False,False,False,3.0,True,True,PASS
Silverman1035,Silverman1035:Terrorism_worry:hyp3,2.91891891891892,3.0036496350365,2.17166666666667,2.125,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0847307161175798,-0.0466666666666699,0.08473071611757987,-0.046666666666669965,higher_native_value_is_higher_construct,False,False,False,3.0,True,True,PASS
Silverman1035,Silverman1035:Terrorism_worry:hyp4,2.91891891891892,2.94186046511628,2.17166666666667,2.115,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0229415461973596,-0.0566666666666697,0.022941546197359663,-0.05666666666666975,higher_native_value_is_higher_construct,False,False,False,3.0,True,True,PASS
Stoker1063,Stoker1063:Anger:hyp1,3.735294117647059,3.059866962305987,5.161249999999997,3.9545833333333347,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.6754271553410716,-1.2066666666666626,-0.675427155341072,-1.2066666666666626,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
Stoker1063,Stoker1063:Serious:hyp1,4.743212669683258,4.264673311184936,6.146666666666667,5.0683333333333325,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.4785393584983222,-1.078333333333335,-0.4785393584983222,-1.078333333333335,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
Stoker1063,Stoker1063:Worry:hyp1,3.9207248018120033,3.447513812154698,5.371666666666665,4.5879166666666675,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.4732109896573049,-0.7837499999999986,-0.47321098965730535,-0.7837499999999977,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
Terman1029,Terman1029:donating to HRAC:hyp1,1.90909090909091,1.8956521739130434,1.61833333333333,1.5754166666666651,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.0134387351778668,-0.0429166666666649,-0.013438735177866645,-0.04291666666666494,higher_native_value_is_higher_construct,False,False,False,1.0,True,True,PASS
Terman1029,Terman1029:donating to HRAC:hyp2,1.88684210526316,1.91644908616188,1.62833333333333,1.54,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0296069808987198,-0.08833333333333,0.029606980898719826,-0.08833333333333004,higher_native_value_is_higher_construct,False,False,False,1.0,True,True,PASS
Terman1029,Terman1029:donating to HRAC:hyp3,1.89501312335958,1.88319088319088,1.55333333333333,1.5800000000000003,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.0118222401687,0.0266666666666703,-0.011822240168700038,0.02666666666667039,higher_native_value_is_higher_construct,False,False,False,1.0,True,True,PASS
Terman1029,Terman1029:naitonalist superiority:hyp1,3.2177419354838706,3.268260292164674,3.0316666666666703,2.8525,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0505183566808034,-0.1791666666666702,0.0505183566808034,-0.17916666666667025,higher_native_value_is_higher_construct,False,False,False,4.0,True,True,PASS
Terman1029,Terman1029:naitonalist superiority:hyp2,3.3038961038961006,3.31266149870801,2.74333333333333,2.68666666666667,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0087653948119093,-0.0566666666666599,0.0087653948119093,-0.05666666666665998,higher_native_value_is_higher_construct,False,False,False,4.0,True,True,PASS
Terman1029,Terman1029:naitonalist superiority:hyp3,3.27604166666667,3.17142857142857,3.295,2.685,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.1046130952381001,-0.6099999999999999,-0.10461309523810014,-0.6099999999999999,higher_native_value_is_higher_construct,False,False,False,4.0,True,True,PASS
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,3.6550802139037395,3.729568106312291,3.98666666666667,4.009583333333334,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0744878924085514,0.0229166666666653,0.07448789240855147,0.022916666666664476,higher_native_value_is_higher_construct,False,False,False,4.0,True,True,PASS
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,3.7038961038960996,3.6953125,4.00166666666667,3.93666666666667,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.0085836038960995,-0.0649999999999995,-0.008583603896099579,-0.0649999999999995,higher_native_value_is_higher_construct,False,False,False,4.0,True,True,PASS
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,3.77922077922078,3.74074074074074,4.06666666666667,4.03333333333333,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.0384800384800398,-0.0333333333333403,-0.03848003848003989,-0.03333333333334032,higher_native_value_is_higher_construct,False,False,False,4.0,True,True,PASS
WallaceS9,WallaceS9:credibility:hyp1,3.42982456140351,4.604681404421326,3.67833333333333,3.04888888888889,human_treatment - human_control,synthetic_treatment - synthetic_control,1.174856843017816,-0.6294444444444403,1.1748568430178161,-0.6294444444444403,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
WallaceS9,WallaceS9:president_approval:hyp1,3.86026200873362,4.798188874514874,3.4683333333333297,2.3305555555555535,human_treatment - human_control,synthetic_treatment - synthetic_control,0.9379268657812544,-1.1377777777777762,0.9379268657812543,-1.1377777777777762,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
Williamson859,Williamson859:Food stamps:hyp1,2.22222222222222,2.20039682539683,2.52166666666667,2.48333333333333,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.02182539682539,-0.0383333333333402,-0.021825396825390087,-0.038333333333340214,higher_native_value_is_higher_construct,False,False,False,2.0,True,True,PASS
Williamson859,Williamson859:Military:hyp1,1.80753968253968,1.83300198807157,2.1600000000000006,2.035,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0254623055318901,-0.1250000000000004,0.025462305531890106,-0.12500000000000044,higher_native_value_is_higher_construct,False,False,False,2.0,True,True,PASS
Williamson859,Williamson859:Social Security:hyp1,1.64752475247525,1.63817097415507,2.675,2.62833333333333,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.00935377832018,-0.0466666666666699,-0.009353778320180028,-0.046666666666669965,higher_native_value_is_higher_construct,False,False,False,2.0,True,True,PASS
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,4.57071960297767,4.60206718346253,5.14666666666667,5.05166666666667,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0313475804848604,-0.0949999999999997,0.031347580484860416,-0.09499999999999975,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,4.15802469135802,4.60206718346253,5.525,5.05166666666667,human_treatment - human_control,synthetic_treatment - synthetic_control,0.4440424921045105,-0.47333333333333,0.4440424921045105,-0.47333333333333005,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,4.50753768844221,4.60206718346253,5.475,5.05166666666667,human_treatment - human_control,synthetic_treatment - synthetic_control,0.0945294950203203,-0.4233333333333293,0.09452949502032038,-0.42333333333332934,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,4.01975308641975,4.03896103896104,5.00333333333333,4.965,human_treatment - human_control,synthetic_treatment - synthetic_control,0.01920795254129,-0.0383333333333304,0.01920795254129004,-0.038333333333330444,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp2,3.84938271604938,4.03896103896104,5.44666666666667,4.965,human_treatment - human_control,synthetic_treatment - synthetic_control,0.1895783229116601,-0.48166666666667,0.1895783229116601,-0.48166666666667,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp3,4.16582914572864,4.03896103896104,5.28166666666667,4.965,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.1268681067676,-0.31666666666667,-0.12686810676760008,-0.31666666666667,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
bolsenM6,bolsenM6:Using They/Them Pronouns:hyp1,4.07862407862408,4.04947916666667,4.92666666666667,5.05,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.0291449119574105,0.1233333333333295,-0.029144911957410535,0.12333333333332952,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
bolsenM6,bolsenM6:Using They/Them Pronouns:hyp2,4.07901234567901,4.04947916666667,5.46333333333333,5.05,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.0295331790123407,-0.4133333333333304,-0.02953317901234076,-0.41333333333333044,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
bolsenM6,bolsenM6:Using They/Them Pronouns:hyp3,4.09045226130653,4.04947916666667,5.23666666666667,5.05,human_treatment - human_control,synthetic_treatment - synthetic_control,-0.0409730946398605,-0.1866666666666701,-0.04097309463986054,-0.1866666666666701,higher_native_value_is_higher_construct,False,False,False,6.0,True,True,PASS
bucci1408,bucci1408:Rewarding:hyp1,16.8798882681564,19.4379562043796,17.125,18.32,human_treatment - human_control,synthetic_treatment - synthetic_control,2.5580679362232,1.1950000000000005,2.5580679362231997,1.1950000000000003,higher_native_value_is_higher_construct,False,False,False,100.0,True,True,PASS
