latent_profile_id,donor_id,SERIALNO,SPORDER,gender,age,year_birth,age_band,race,education,income,income_adjusted_2024,state_fips,state_abbr,party,party_prob_republican,party_prob_democrat,party_prob_independent,party_prob_other,pums_person_weight,joint_cell_target_n,population_seed,party_seed
LP0227,2024HU0793258-01,2024HU0793258,01,Male,36,1990,30-44,Asian / Asian American,Doctorate degree / Ph.D.,"$168,000 or more",409348.8,06,CA,Independent,0.07541656818328159,0.5285929004733511,0.2934678835024013,0.10252264784096604,219,10,20260831,1
LP0228,2024HU0909818-01,2024HU0909818,01,Male,43,1983,30-44,Asian / Asian American,Bachelor's degree,"$168,000 or more",324880.0,42,PA,Republican,0.14486502621477976,0.5033359417873352,0.3110020315190638,0.04079700047882136,80,10,20260831,1
LP0229,2024HU1010664-02,2024HU1010664,02,Male,44,1982,30-44,Asian / Asian American,Master's degree / Professional degree,"$168,000 or more",240614.25,17,IL,Democrat,0.09002860801298915,0.49265724584758963,0.3371392689577068,0.08017487718171457,135,10,20260831,1
LP0230,2024HU1398718-01,2024HU1398718,01,Male,43,1983,30-44,Asian / Asian American,Master's degree / Professional degree,"$168,000 or more",252086.575,34,NJ,Democrat,0.0993496326977812,0.5210237944069571,0.33242567999863515,0.04720089289662654,86,10,20260831,1
LP0231,2024HU0227340-03,2024HU0227340,03,Male,31,1995,30-44,Other,Less than high school,"$100,000 to $167,999",132997.75,34,NJ,Republican,0.1801607729407039,0.15738115778401432,0.42947725496061634,0.23298081431466544,231,4,20260831,1
LP0232,2024HU0548135-02,2024HU0548135,02,Male,34,1992,30-44,Other,High school diploma / GED,"$56,000 to $99,999",86296.25,28,MS,Democrat,0.418292018824403,0.12451723886121673,0.33021979407768953,0.12697094823669078,266,4,20260831,1
LP0233,2024HU0646233-01,2024HU0646233,01,Male,38,1988,30-44,Other,Doctorate degree / Ph.D.,"$100,000 to $167,999",124368.125,48,TX,Independent,0.17649716435009408,0.2433762412173583,0.49312753992407293,0.08699905450847464,81,4,20260831,1
LP0234,2024HU1369608-01,2024HU1369608,01,Male,35,1991,30-44,Other,Some college or Associate's degree,"$30,000 to $55,999",50762.5,39,OH,Independent,0.19334492638205186,0.15713819292820497,0.5006742832466307,0.14884259744311246,178,4,20260831,1
LP0235,2024HU0003607-02,2024HU0003607,02,Male,51,1975,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",103555.5,42,PA,Democrat,0.4249489145128892,0.2459061193055716,0.2876021391775711,0.04154282700396804,85,68,20260831,1
LP0236,2024HU0004087-01,2024HU0004087,01,Male,58,1968,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",167516.25,42,PA,Democrat,0.39197155865337513,0.2753628232072949,0.29374414186485553,0.03892147627447431,101,68,20260831,1
LP0237,2024HU0009359-02,2024HU0009359,02,Male,47,1979,45-59,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",183760.25,29,MO,Democrat,0.34781639469268283,0.3114769998278795,0.3139343235646961,0.026772281914741555,105,68,20260831,1
LP0238,2024HU0084318-01,2024HU0084318,01,Male,45,1981,45-59,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",162440.0,55,WI,Republican,0.39676207643094474,0.20485399795208295,0.3328032008862862,0.06558072473068602,181,68,20260831,1
LP0239,2024HU0096326-02,2024HU0096326,02,Male,56,1970,45-59,White / Caucasian,Some college or Associate's degree,"$168,000 or more",223355.0,53,WA,Other,0.28020703261537033,0.31341301669873006,0.3311765461430903,0.07520340454280919,347,68,20260831,1
LP0240,2024HU0127782-02,2024HU0127782,02,Male,48,1978,45-59,White / Caucasian,Bachelor's degree,"$168,000 or more",381734.0,27,MN,Independent,0.28672829794527654,0.3344181765880037,0.2930332930743616,0.08582023239235813,76,68,20260831,1
LP0241,2024HU0271453-01,2024HU0271453,01,Male,57,1969,45-59,White / Caucasian,Bachelor's degree,"$168,000 or more",532397.1,17,IL,Democrat,0.38442842549646017,0.2576212687364285,0.28283217273274447,0.07511813303436683,98,68,20260831,1
LP0242,2024HU0276278-01,2024HU0276278,01,Male,45,1981,45-59,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",87311.5,17,IL,Independent,0.35046525092781333,0.29186604517560066,0.30111797680036884,0.056550727096217085,249,68,20260831,1
LP0243,2024HU0278921-01,2024HU0278921,01,Male,55,1971,45-59,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",199496.625,16,ID,Democrat,0.3954719391873877,0.20264925359307184,0.3788604231709866,0.023018384048553782,103,68,20260831,1
LP0244,2024HU0280596-01,2024HU0280596,01,Male,46,1980,45-59,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",335032.5,06,CA,Republican,0.21560250092719915,0.47251579101013724,0.2811260980848395,0.03075560997782415,123,68,20260831,1
LP0245,2024HU0307072-02,2024HU0307072,02,Male,50,1976,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",166501.0,47,TN,Independent,0.45100975192338877,0.16775699644550623,0.3388639420161645,0.04236930961494045,87,68,20260831,1
LP0246,2024HU0323919-01,2024HU0323919,01,Male,53,1973,45-59,White / Caucasian,High school diploma / GED,"$168,000 or more",210968.95,22,LA,Independent,0.5997644196712039,0.12012221121942702,0.2436221648855495,0.03649120422381953,229,68,20260831,1
LP0247,2024HU0325123-01,2024HU0325123,01,Male,54,1972,45-59,White / Caucasian,Less than high school,"$100,000 to $167,999",111677.5,21,KY,Independent,0.5199698924341072,0.13281882977661466,0.27891528544829525,0.06829599234098294,92,68,20260831,1
LP0248,2024HU0339026-02,2024HU0339026,02,Male,57,1969,45-59,White / Caucasian,Some college or Associate's degree,"$168,000 or more",268026.0,17,IL,Democrat,0.3271750624285031,0.32627226877621507,0.30589247526681623,0.04066019352846556,113,68,20260831,1
LP0249,2024HU0361146-01,2024HU0361146,01,Male,50,1976,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",68021.75,51,VA,Republican,0.41767346944240474,0.17370276552780728,0.3572594950982475,0.05136426993154045,216,68,20260831,1
LP0250,2024HU0388891-01,2024HU0388891,01,Male,53,1973,45-59,White / Caucasian,Some college or Associate's degree,"$168,000 or more",171577.25,12,FL,Republican,0.4597565657143395,0.20559168483867643,0.2982237743574419,0.03642797508954227,83,68,20260831,1
LP0251,2024HU0477848-01,2024HU0477848,01,Male,57,1969,45-59,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",37564.25,12,FL,Independent,0.42342598047629115,0.1952296435058849,0.29869481769046313,0.0826495583273609,179,68,20260831,1
LP0252,2024HU0498234-01,2024HU0498234,01,Male,53,1973,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",142135.0,36,NY,Republican,0.29602322605343667,0.35424594637403095,0.2932035649682205,0.05652726260431194,108,68,20260831,1
LP0253,2024HU0504996-01,2024HU0504996,01,Male,58,1968,45-59,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",99494.5,06,CA,Independent,0.26262038849156355,0.37858664446021406,0.30697940716970284,0.051813559878519544,50,68,20260831,1
LP0254,2024HU0510316-02,2024HU0510316,02,Male,51,1975,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",129952.0,13,GA,Independent,0.4952044272560455,0.14681296370472824,0.3295916786023319,0.028390930436894467,216,68,20260831,1
LP0255,2024HU0526742-02,2024HU0526742,02,Male,56,1970,45-59,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",280818.15,34,NJ,Democrat,0.25799662586620203,0.4096378353769518,0.299914904925782,0.032450633831064245,111,68,20260831,1
LP0256,2024HU0577924-01,2024HU0577924,01,Male,58,1968,45-59,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",46193.875,26,MI,Independent,0.32089517100830667,0.26299744724664814,0.35485306115488413,0.06125432059016119,19,68,20260831,1
LP0257,2024HU0637163-01,2024HU0637163,01,Male,52,1974,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",137058.75,19,IA,Democrat,0.3858322416023465,0.1764000271885478,0.36335870469306597,0.07440902651603974,58,68,20260831,1
LP0258,2024HU0644659-01,2024HU0644659,01,Male,58,1968,45-59,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",55838.75,09,CT,Democrat,0.3130554363233899,0.2116188080993377,0.31741749796908214,0.15790825760819022,237,68,20260831,1
LP0259,2024HU0656803-01,2024HU0656803,01,Male,47,1979,45-59,White / Caucasian,Some college or Associate's degree,"$168,000 or more",201019.5,48,TX,Democrat,0.48005076609965047,0.16995673866007144,0.29979567768661375,0.05019681755366419,169,68,20260831,1
LP0260,2024HU0666538-01,2024HU0666538,01,Male,58,1968,45-59,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",321834.25,33,NH,Independent,0.12307303052060391,0.40055305730008467,0.4589555335879471,0.017418378591364237,62,68,20260831,1
LP0261,2024HU0683831-02,2024HU0683831,02,Male,59,1967,45-59,White / Caucasian,High school diploma / GED,"$168,000 or more",263965.0,24,MD,Independent,0.3230306010885659,0.2937457183911251,0.3446167083568345,0.03860697216347455,79,68,20260831,1
LP0262,2024HU0708842-02,2024HU0708842,02,Male,45,1981,45-59,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",547118.225,48,TX,Republican,0.439497448739156,0.20165335700999826,0.30785469765388157,0.05099449659696414,595,68,20260831,1
LP0263,2024HU0709169-01,2024HU0709169,01,Male,56,1970,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",131982.5,06,CA,Democrat,0.3051989257780025,0.3491760802060137,0.28861533343657825,0.05700966057940559,123,68,20260831,1
LP0264,2024HU0716857-01,2024HU0716857,01,Male,56,1970,45-59,White / Caucasian,Some college or Associate's degree,"Less than $30,000",26396.5,12,FL,Republican,0.4427767048177132,0.1973991149676661,0.30922153617671766,0.05060264403790303,62,68,20260831,1
LP0265,2024HU0758889-01,2024HU0758889,01,Male,55,1971,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",96651.8,05,AR,Republican,0.5150326124296514,0.13785976726803667,0.31135763308703424,0.035749987215277626,112,68,20260831,1
LP0266,2024HU0785414-01,2024HU0785414,01,Male,53,1973,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",67920.225,23,ME,Other,0.25885147004295395,0.2292133981205928,0.4476697520342889,0.06426537980216436,98,68,20260831,1
LP0267,2024HU0828261-01,2024HU0828261,01,Male,48,1978,45-59,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",31168.175,39,OH,Independent,0.37469544669853,0.17459572050499875,0.3514414705241528,0.09926736227231844,77,68,20260831,1
LP0268,2024HU0869246-02,2024HU0869246,02,Male,58,1968,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",71219.7875,17,IL,Democrat,0.3897813282878575,0.2517969008704707,0.2668844716850801,0.09153729915659181,32,68,20260831,1
LP0269,2024HU0876365-02,2024HU0876365,02,Male,55,1971,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",120814.75,18,IN,Republican,0.43384956488471416,0.1881892220946944,0.3207526687096762,0.05720854431091524,122,68,20260831,1
LP0270,2024HU0900142-02,2024HU0900142,02,Male,56,1970,45-59,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",445187.125,26,MI,Independent,0.23449290816477564,0.35469686123097405,0.34792380317688,0.06288642742737019,67,68,20260831,1
LP0271,2024HU0912198-02,2024HU0912198,02,Male,53,1973,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",81224.061,39,OH,Independent,0.5219293026709665,0.13162484785838272,0.2814652555953317,0.0649805938753191,125,68,20260831,1
LP0272,2024HU0914418-01,2024HU0914418,01,Male,56,1970,45-59,White / Caucasian,Bachelor's degree,"$168,000 or more",191273.1,11,DC,Democrat,0.15189825211470973,0.5644884634538184,0.2475123918529469,0.036100892578524946,61,68,20260831,1
LP0273,2024HU0917566-01,2024HU0917566,01,Male,50,1976,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",72082.75,48,TX,Republican,0.46490127920833935,0.1799477681016675,0.3032793585234041,0.05187159416658891,85,68,20260831,1
LP0274,2024HU0921794-01,2024HU0921794,01,Male,48,1978,45-59,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",163455.25,12,FL,Democrat,0.3429760999811294,0.3093278296321225,0.31722999391335416,0.03046607647339398,74,68,20260831,1
LP0275,2024HU0922052-01,2024HU0922052,01,Male,57,1969,45-59,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",55838.75,21,KY,Republican,0.46261678844340814,0.19281179313675956,0.284630861443782,0.05994055697605024,61,68,20260831,1
LP0276,2024HU0934295-02,2024HU0934295,02,Male,46,1980,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",134013.0,54,WV,Republican,0.44998399123847993,0.14079623077172237,0.38480778017196304,0.024411997817834666,258,68,20260831,1
LP0277,2024HU0962201-02,2024HU0962201,02,Male,54,1972,45-59,White / Caucasian,Bachelor's degree,"$168,000 or more",254827.75,17,IL,Republican,0.29929530541527916,0.3789345437501819,0.28685220453877563,0.03491794629576326,108,68,20260831,1
LP0278,2024HU0965517-02,2024HU0965517,02,Male,56,1970,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",131982.5,18,IN,Republican,0.43384956488471416,0.1881892220946944,0.3207526687096762,0.05720854431091524,50,68,20260831,1
LP0279,2024HU0980660-02,2024HU0980660,02,Male,53,1973,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",66600.4,29,MO,Republican,0.4458532977098004,0.1997877164132427,0.3150596747614522,0.03929931111550476,96,68,20260831,1
LP0280,2024HU1032996-01,2024HU1032996,01,Male,57,1969,45-59,White / Caucasian,Doctorate degree / Ph.D.,"$100,000 to $167,999",126906.25,36,NY,Democrat,0.22188512804272148,0.42181352804510364,0.30570182346604424,0.05059952044613066,87,68,20260831,1
LP0281,2024HU1039580-02,2024HU1039580,02,Male,57,1969,45-59,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",154318.0,17,IL,Republican,0.4060727054178115,0.24696931506777234,0.2809255510279772,0.0660324284864391,21,68,20260831,1
LP0282,2024HU1042912-04,2024HU1042912,04,Male,45,1981,45-59,White / Caucasian,Less than high school,"$30,000 to $55,999",31878.85,36,NY,Democrat,0.29702851230419414,0.2058771100877752,0.3043169621741466,0.19277741543388402,58,68,20260831,1
LP0283,2024HU1066824-01,2024HU1066824,01,Male,50,1976,45-59,White / Caucasian,High school diploma / GED,"Less than $30,000",11167.75,21,KY,Independent,0.43380913083864603,0.21617274787632088,0.2412159658128851,0.10880215547214808,102,68,20260831,1
LP0284,2024HU1111546-01,2024HU1111546,01,Male,47,1979,45-59,White / Caucasian,Doctorate degree / Ph.D.,"$168,000 or more",169546.75,42,PA,Republican,0.27802682356849123,0.3939263018623264,0.2970964204220979,0.0309504541470845,215,68,20260831,1
LP0285,2024HU1156002-01,2024HU1156002,01,Male,53,1973,45-59,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",126906.25,42,PA,Republican,0.46478151804287754,0.22972016483975294,0.24508676777740362,0.06041154933996596,670,68,20260831,1
LP0286,2024HU1203879-01,2024HU1203879,01,Male,51,1975,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",97464.0,40,OK,Republican,0.6008941248638824,0.1097847588274384,0.22111268947587248,0.06820842683280662,19,68,20260831,1
LP0287,2024HU1215832-01,2024HU1215832,01,Male,46,1980,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",88732.85,21,KY,Democrat,0.5772682500293397,0.14320171609978777,0.224491861474112,0.05503817239676053,156,68,20260831,1
LP0288,2024HU1221238-02,2024HU1221238,02,Male,46,1980,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",110662.25,48,TX,Republican,0.5072276963645707,0.15225809579675487,0.30193326864595665,0.038580939192717795,81,68,20260831,1
LP0289,2024HU1227480-02,2024HU1227480,02,Male,45,1981,45-59,White / Caucasian,Bachelor's degree,"$168,000 or more",1047738.0,06,CA,Republican,0.3773794289937933,0.27556843973978,0.27155277660605687,0.07549935466036989,73,68,20260831,1
LP0290,2024HU1260787-01,2024HU1260787,01,Male,58,1968,45-59,White / Caucasian,Less than high school,"$30,000 to $55,999",48732.0,26,MI,Other,0.3558835213480223,0.16025907169216747,0.3666303468629795,0.11722706009683066,90,68,20260831,1
LP0291,2024HU1261205-01,2024HU1261205,01,Male,48,1978,45-59,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",231984.625,18,IN,Republican,0.3280058508262376,0.28502576961748466,0.3344977701333051,0.05247060942297254,141,68,20260831,1
LP0292,2024HU1304174-02,2024HU1304174,02,Male,53,1973,45-59,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",40610.0,29,MO,Republican,0.42701627344877163,0.23661480559047385,0.28915941963438685,0.047209501326367684,95,68,20260831,1
LP0293,2024HU1304292-01,2024HU1304292,01,Male,52,1974,45-59,White / Caucasian,Some college or Associate's degree,"$168,000 or more",217365.025,04,AZ,Democrat,0.4244115354097339,0.18484112064053249,0.36093596259304295,0.029811381356690616,90,68,20260831,1
LP0294,2024HU1306198-02,2024HU1306198,02,Male,52,1974,45-59,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",102540.25,29,MO,Independent,0.5732285985188041,0.15080696807236593,0.2354133919587146,0.04055104145011535,199,68,20260831,1
LP0295,2024HU1317327-02,2024HU1317327,02,Male,58,1968,45-59,White / Caucasian,High school diploma / GED,"Less than $30,000",0.0,13,GA,Other,0.45172122472595827,0.12672346517553335,0.313743368228243,0.10781194187026541,62,68,20260831,1
LP0296,2024HU1343722-01,2024HU1343722,01,Male,59,1967,45-59,White / Caucasian,Some college or Associate's degree,"$168,000 or more",259904.0,17,IL,Independent,0.3271750624285031,0.32627226877621507,0.30589247526681623,0.04066019352846556,75,68,20260831,1
LP0297,2024HU1381446-01,2024HU1381446,01,Male,59,1967,45-59,White / Caucasian,Some college or Associate's degree,"Less than $30,000",0.0,40,OK,Independent,0.38953284199732396,0.15549808119210737,0.32692266088261246,0.1280464159279562,106,68,20260831,1
LP0298,2024HU1382537-02,2024HU1382537,02,Male,56,1970,45-59,White / Caucasian,Less than high school,"Less than $30,000",28731.575,01,AL,Other,0.4849485191355601,0.10279576726415941,0.30030415530364174,0.11195155829663885,219,68,20260831,1
LP0299,2024HU1408780-02,2024HU1408780,02,Male,48,1978,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",81118.475,26,MI,Republican,0.3936526666675156,0.20056301251165914,0.35416270864520766,0.05162161217561775,207,68,20260831,1
LP0300,2024HU1418239-02,2024HU1418239,02,Male,47,1979,45-59,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",316758.0,26,MI,Independent,0.2439290064893976,0.38106960291149367,0.3490725587946122,0.02592883180449662,86,68,20260831,1
LP0301,2024HU1426881-02,2024HU1426881,02,Male,52,1974,45-59,White / Caucasian,Less than high school,"$56,000 to $99,999",98885.35,39,OH,Independent,0.464216120617974,0.11353345161010998,0.33278847461996613,0.08946195315194988,131,68,20260831,1
LP0302,2024HU1431207-02,2024HU1431207,02,Male,58,1968,45-59,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",127718.45,48,TX,Democrat,0.549055575957513,0.1407704173373953,0.25464780791412023,0.05552619879097149,101,68,20260831,1
LP0303,2024HU0066966-01,2024HU0066966,01,Male,47,1979,45-59,Black / African American,Master's degree / Professional degree,"$30,000 to $55,999",31980.375,12,FL,Democrat,0.05249577435044425,0.6075292925469584,0.2652368734692315,0.07473805963336594,224,13,20260831,1
LP0304,2024HU0111849-01,2024HU0111849,01,Male,48,1978,45-59,Black / African American,High school diploma / GED,"Less than $30,000",21624.825,13,GA,Democrat,0.13103484836117218,0.3947624013965206,0.3442979837990021,0.12990476644330504,250,13,20260831,1
LP0305,2024HU0126561-01,2024HU0126561,01,Male,54,1972,45-59,Black / African American,High school diploma / GED,"Less than $30,000",10964.7,17,IL,Democrat,0.049508261291425285,0.5839747163869371,0.21410033200927345,0.15241669031236413,776,13,20260831,1
LP0306,2024HU0336495-02,2024HU0336495,02,Male,49,1977,45-59,Black / African American,High school diploma / GED,"$100,000 to $167,999",131982.5,45,SC,Independent,0.14120471942291157,0.4513539642820285,0.3284540871475729,0.07898722914748717,133,13,20260831,1
LP0307,2024HU0427671-01,2024HU0427671,01,Male,53,1973,45-59,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",85281.0,01,AL,Republican,0.1512679761012957,0.39970208563245146,0.40019019358173835,0.04883974468451443,480,13,20260831,1
LP0308,2024HU0441622-01,2024HU0441622,01,Male,58,1968,45-59,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",67108.025,29,MO,Independent,0.09776412338101013,0.5166213468543623,0.347835875442059,0.03777865432256862,10,13,20260831,1
LP0309,2024HU0474999-02,2024HU0474999,02,Male,46,1980,45-59,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",86499.3,39,OH,Democrat,0.10093079187145317,0.44038617208376646,0.3805661889253723,0.07811684711940799,368,13,20260831,1
LP0310,2024HU0883653-02,2024HU0883653,02,Male,48,1978,45-59,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",94418.25,13,GA,Republican,0.08330810787332549,0.5189015655696704,0.35206728091287975,0.045723045644124244,195,13,20260831,1
LP0311,2024HU1007487-01,2024HU1007487,01,Male,52,1974,45-59,Black / African American,Some college or Associate's degree,"Less than $30,000",23249.225,42,PA,Democrat,0.06400278172608218,0.5887224075132081,0.25877167688715835,0.08850313387355155,1009,13,20260831,1
LP0312,2024HU1136961-02,2024HU1136961,02,Male,52,1974,45-59,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",131982.5,17,IL,Independent,0.05782250250062389,0.5951221269745385,0.2739455140145445,0.0731098565102932,101,13,20260831,1
LP0313,2024HU1145047-01,2024HU1145047,01,Male,47,1979,45-59,Black / African American,Bachelor's degree,"$100,000 to $167,999",118784.25,48,TX,Independent,0.10784607739768882,0.5114971256499673,0.3305562360980142,0.05010056085432963,19,13,20260831,1
LP0314,2024HU1293230-01,2024HU1293230,01,Male,54,1972,45-59,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",76143.75,42,PA,Democrat,0.06691318128737547,0.6213691175521264,0.24928977950790998,0.062427921652588224,646,13,20260831,1
LP0315,2024HU1398327-01,2024HU1398327,01,Male,53,1973,45-59,Black / African American,High school diploma / GED,"$56,000 to $99,999",80204.75,17,IL,Independent,0.0903603021749948,0.5305940078328445,0.2732957696117443,0.10574992038041656,264,13,20260831,1
LP0316,2024HU0099197-02,2024HU0099197,02,Male,51,1975,45-59,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",49341.15,40,OK,Republican,0.3973601873821215,0.1942550657735621,0.25654387301137194,0.1518408738329446,123,22,20260831,1
LP0317,2024HU0103482-01,2024HU0103482,01,Male,55,1971,45-59,Hispanic / Latino,Less than high school,"$100,000 to $167,999",126297.1,48,TX,Independent,0.3613859689976529,0.1897585380090074,0.32603588302349845,0.12281960996984113,142,22,20260831,1
LP0318,2024HU0146823-02,2024HU0146823,02,Male,52,1974,45-59,Hispanic / Latino,Bachelor's degree,"$168,000 or more",398597.3025,53,WA,Democrat,0.13842387959742813,0.4879508212047889,0.260734846879693,0.11289045231809,61,22,20260831,1
LP0319,2024HU0172966-02,2024HU0172966,02,Male,45,1981,45-59,Hispanic / Latino,Less than high school,"$100,000 to $167,999",164064.4,06,CA,Independent,0.2362419145589354,0.32063884205993426,0.310940707185355,0.13217853619577533,58,22,20260831,1
LP0320,2024HU0227336-01,2024HU0227336,01,Male,46,1980,45-59,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",65179.05,22,LA,Republican,0.44150152979014823,0.19397917427644237,0.3092011294927975,0.05531816644061183,86,22,20260831,1
LP0321,2024HU0244908-02,2024HU0244908,02,Male,45,1981,45-59,Hispanic / Latino,Less than high school,"$30,000 to $55,999",54112.825,06,CA,Independent,0.22447440301917929,0.2856467805107279,0.2922802743708268,0.19759854209926603,583,22,20260831,1
LP0322,2024HU0413014-01,2024HU0413014,01,Male,51,1975,45-59,Hispanic / Latino,Less than high school,"$30,000 to $55,999",48833.525,06,CA,Independent,0.21425216190927476,0.28583746676351757,0.29429059490890186,0.20561977641830578,225,22,20260831,1
LP0323,2024HU0425050-02,2024HU0425050,02,Male,46,1980,45-59,Hispanic / Latino,Less than high school,"$100,000 to $167,999",147211.25,36,NY,Republican,0.22450711192456857,0.3117404250020106,0.3031407006030665,0.16061176247035427,319,22,20260831,1
LP0324,2024HU0485826-01,2024HU0485826,01,Male,57,1969,45-59,Hispanic / Latino,Less than high school,"$100,000 to $167,999",104570.75,06,CA,Democrat,0.2592344424975077,0.28982359716832834,0.3081442443484139,0.14279771598575,141,22,20260831,1
LP0325,2024HU0566221-01,2024HU0566221,01,Male,59,1967,45-59,Hispanic / Latino,High school diploma / GED,"$100,000 to $167,999",161424.75,45,SC,Democrat,0.4174245042499367,0.23148358746979497,0.28879466482791205,0.062297243452356134,273,22,20260831,1
LP0326,2024HU0613691-01,2024HU0613691,01,Male,59,1967,45-59,Hispanic / Latino,Less than high school,"$30,000 to $55,999",35533.75,49,UT,Independent,0.30379429576192635,0.12037450978650312,0.31289049436798344,0.26294070008358716,562,22,20260831,1
LP0327,2024HU0640901-01,2024HU0640901,01,Male,56,1970,45-59,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",124875.75,04,AZ,Independent,0.1985951452282833,0.3914053181614869,0.3634360613095247,0.04656347530070512,66,22,20260831,1
LP0328,2024HU0681719-07,2024HU0681719,07,Male,53,1973,45-59,Hispanic / Latino,Less than high school,"$100,000 to $167,999",141576.6125,06,CA,Democrat,0.23166892692379915,0.3075482000801334,0.29865849648690584,0.16212437650916162,455,22,20260831,1
LP0329,2024HU0796124-01,2024HU0796124,01,Male,57,1969,45-59,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",167719.3,30,MT,Republican,0.2756158045595001,0.32825328387229363,0.3666443499282818,0.029486561639924514,115,22,20260831,1
LP0330,2024HU0966547-01,2024HU0966547,01,Male,54,1972,45-59,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",142642.625,48,TX,Independent,0.3204083681058821,0.3062016288893356,0.3102864477409188,0.06310355526386356,165,22,20260831,1
LP0331,2024HU1028246-01,2024HU1028246,01,Male,53,1973,45-59,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",53808.25,32,NV,Republican,0.32830662075788175,0.31060963142462095,0.25274757090558414,0.10833617691191319,57,22,20260831,1
LP0332,2024HU1137838-01,2024HU1137838,01,Male,59,1967,45-59,Hispanic / Latino,Less than high school,"$56,000 to $99,999",56447.9,48,TX,Other,0.35186082964774296,0.1770997984357932,0.3206200147565016,0.15041935715996224,137,22,20260831,1
LP0333,2024HU1260767-01,2024HU1260767,01,Male,54,1972,45-59,Hispanic / Latino,Some college or Associate's degree,"$168,000 or more",199496.625,12,FL,Independent,0.32620508059892556,0.30805329053278785,0.3096282474886533,0.05611338137963324,52,22,20260831,1
LP0334,2024HU1260795-01,2024HU1260795,01,Male,58,1968,45-59,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",137566.375,48,TX,Democrat,0.3204083681058821,0.3062016288893356,0.3102864477409188,0.06310355526386356,399,22,20260831,1
LP0335,2024HU1349717-01,2024HU1349717,01,Male,47,1979,45-59,Hispanic / Latino,Master's degree / Professional degree,"$168,000 or more",299498.75,08,CO,Democrat,0.12769669773538908,0.47627281720617903,0.3605279998080678,0.03550248525036413,160,22,20260831,1
LP0336,2024HU1386671-01,2024HU1386671,01,Male,58,1968,45-59,Hispanic / Latino,Less than high school,"$56,000 to $99,999",89849.625,51,VA,Other,0.30229085299272823,0.19792460254645092,0.39213780532516257,0.10764673913565813,625,22,20260831,1
